id,per_square_meter_price
146,38761.60783187961
147,32808.32260029129
148,10527.211444799805
149,107521.8346286619
150,397643.2584937826
151,68512.09821959915
152,307124.89428805973
153,17432.878675576947
154,54903.37374310127
155,15776.231731935952
156,16056.00000238954
157,47946.065908893455
158,35335.95394745645
159,31336.50724477357
160,108232.93787133752
161,72380.86628573998
162,69319.69715339762
163,66371.78654582227
164,41140.81030833359
165,66242.28066198346
166,15787.790821709863
167,15524.061970165098
168,68261.65827153747
169,58017.84179475208
170,138872.09293339768
171,225576.81335109388
172,49929.10483828632
173,99757.55257016518
174,222459.42401932183
175,28261.83475206909
176,160427.226795675
177,195268.1275679656
178,83758.53537125487
179,201564.99969844127
180,10101.699786628402
181,301111.03868797625
182,14052.240234894909
183,34635.57869657274
184,141438.3398936017
185,14565.715331754896
186,30055.20137373507
187,24740.84838758028
188,55767.97607323353
189,149900.1387001823
190,60668.72429401681
191,32872.463973039325
192,69641.99542301103
193,69455.21948985066
194,13537.022167724906
195,49528.46007644239
196,21161.969061938173
197,69336.62297364156
198,91386.36459947078
199,138465.836491419
200,25253.46744929793
201,20311.556982145055
202,36297.7748236472
203,53880.89546479173
204,33940.79787384359
205,45560.96693305102
206,17716.054874631616
207,294423.191291025
208,25808.192664149465
209,7067.635417652282
210,83045.87438265939
211,13679.88302895499
212,15105.326884108565
213,184966.44098048742
214,75025.69527425876
215,58816.501623784505
216,58244.917207186496
217,10293.396092280578
218,8297.268478343729
219,85598.40039663225
220,47064.64417905791
221,63720.13351590653
222,13636.534258612573
223,41646.09520525367
224,77161.9785895053
225,345984.89278827637
226,121481.77508970024
227,9695.754219850149
228,409365.33717673953
229,47770.80328275846
230,84147.96625632886
231,173040.21392049635
232,85056.77202934962
233,299571.2072020815
234,15287.115447844113
235,11352.101990062845
236,75062.3378597451
237,16048.162072351239
238,31915.58123121431
239,77501.81548073997
240,245519.7847297252
241,161173.1247109631
242,22161.31578382714
243,279708.6784032995
244,252018.01685015322
245,37249.38169954449
246,157017.30922984506
247,53933.5392275476
248,423909.5519668206
249,57006.9081094038
250,58145.4625611801
251,185101.96407198245
252,38049.029588415324
253,19405.09647844561
254,36716.67638052548
255,206798.86911906814
256,57271.958716866975
257,78281.48613955312
258,60624.30546186336
259,143455.37595625693
260,140234.90926188044
261,42126.720097664875
262,28504.36464586159
263,17911.762351365396
264,52594.21060502476
265,43804.85784860479
266,75873.01801065417
267,48820.151027493426
268,126136.15370723879
269,103200.97645416475
270,11094.546767504708
271,32824.34620075444
272,90409.92905246081
273,35578.33582996858
274,169693.31321400517
275,92984.26338233757
276,10185.9007703094
277,53422.448906979465
278,132157.2852130484
279,242363.35824003007
280,208014.13812431597
281,65326.83649030563
282,19686.636071055025
283,115157.11984398286
284,39555.07243692038
285,38884.82594611166
286,22080.307043500856
287,47946.065908893455
288,67697.37840039309
289,94241.25173835157
290,22631.535967137064
291,57608.52166131116
292,122703.88550131394
293,35866.13548825396
294,69285.85790722897
295,56521.86381738097
296,93873.83991715008
297,294064.0072544837
298,14918.41392034489
299,26620.932596150622
300,430795.4540546442
301,162199.45023807004
302,29799.476158048063
303,29230.237531828683
304,37559.8675234018
305,25871.277924060054
306,18039.02902553778
307,52542.874141943015
308,50357.5731454509
309,291206.2649646727
310,7832.7148507608945
311,46255.85638084151
312,75098.99834148772
313,247566.27272917598
314,24108.795978467635
315,11274.764369102411
316,34958.40001287305
317,55740.75226314542
318,19947.89506549736
319,13066.189297977
320,44386.18688175751
321,13330.404187753626
322,54263.73006435369
323,44690.647532513765
324,71887.7625410331
325,257491.04824253943
326,212947.05125356262
327,216194.88967348993
328,73754.4118236154
329,22521.299770780843
330,148334.7113593278
331,24868.019278570635
332,107653.16701081513
333,233876.5820641568
334,23921.179839692006
335,62548.727494489365
336,9161.843880193346
337,76561.49930816001
338,88423.45823967886
339,59509.81193299258
340,51614.736408045515
341,43580.84713267643
342,24626.349476748524
343,40641.65594600018
344,32418.17850381817
345,208726.34039718017
346,52223.15458782186
347,100050.23955631694
348,58917.104045549975
349,109830.05033978015
350,4054.6400169339354
351,319515.3344750287
352,81818.2709891604
353,51163.07899390618
354,36342.11068576223
355,215299.4559155289
356,29589.238665922236
357,24965.349954090852
358,49673.77574763747
359,19581.18076179164
360,67813.17107806398
361,29045.281671014836
362,405486.06901811896
363,11059.390402581133
364,13200.858038453383
365,21924.52885620745
366,21448.042723583563
367,72788.44506845374
368,121630.15881999867
369,184695.6923960569
370,69404.36759255761
371,38998.91337327862
372,16292.926378975702
373,58515.72387254326
374,33750.746429981235
375,118638.68474208696
376,41332.09233230907
377,52645.59722585834
378,24916.637091601944
379,48689.218115393414
380,57160.20858900674
381,236402.47065553183
382,37240.28872224324
383,64000.769814753956
384,286901.58635497355
385,135622.00948112458
386,46504.969327564446
387,127623.00677253092
388,72504.6698142872
389,9148.43303524122
390,61729.522380606315
391,191959.37930368335
392,314254.6691368341
393,78972.53942055261
394,17964.315161696228
395,41181.00650475485
396,329657.8399394816
397,89969.55033905616
398,68145.09979081963
399,56840.14009167226
400,11590.141629694132
401,67170.55322206157
402,75098.99834148772
403,46892.60351251804
404,12838.517076952448
405,113954.5185291276
406,42353.595399527156
407,198682.40829508554
408,40880.48967368697
409,196991.91548877629
410,58701.73775462397
411,30335.331229630912
412,62916.29976490628
413,44931.33097821886
414,129664.42918293568
415,13246.05535621034
416,23395.587948880067
417,128592.56791785617
418,338135.22616778256
419,195029.90858134234
420,22166.726921825855
421,41574.9834610056
422,30543.412061437528
423,33841.50745853489
424,80471.17275698674
425,71572.54265117345
426,56246.550852002045
427,19039.06208470614
428,24410.855334989697
429,41000.43234476026
430,264048.14125691185
431,67664.33110868906
432,117916.77700470682
433,45839.899374956025
434,25871.277924060054
435,354968.792538097
436,7823.159264718785
437,51968.780252299795
438,10887.930446792934
439,141403.8132637491
440,34232.061982341475
441,26439.574148478416
442,50727.75702589694
443,43442.74828126931
444,43379.158029229126
445,80314.1558843997
446,73556.60661988199
447,210209.38302768368
448,35310.08259733926
449,76655.01523560013
450,60284.83975958361
451,20920.53158282697
452,48392.94777692074
453,340454.6160103231
454,82883.83370361773
455,17411.61128932326
456,13746.842675469998
457,18666.255541609517
458,47514.909649343324
459,47969.48279043488
460,149863.54645364115
461,9306.121927735341
462,34416.42025608334
463,21537.2454640885
464,54957.01650751519
465,17565.317506493495
466,50740.1432441301
467,12458.716547906635
468,265211.0624403928
469,25321.37796751416
470,23775.621206341704
471,30491.258425033648
472,135192.25088377908
473,49588.95653903238
474,72116.28439634638
475,52350.80828769136
476,31016.827421743128
477,39651.760417281424
478,12283.5423489335
479,227124.1249859355
480,50492.9925248009
481,41291.748663154234
482,103604.89365561576
483,22449.934346857997
484,42332.91998114383
485,40021.33511397323
486,404991.39289429673
487,220512.78135105022
488,436832.3174447481
489,120037.16001572197
490,17881.177571277738
491,21427.107593256693
492,31574.572940160986
493,64345.44877237225
494,52491.587787654826
495,20104.34834556008
496,55131.717721336
497,208573.5206306861
498,20232.369725985016
499,49275.17981609094
500,39256.835439585804
501,33734.27059607371
502,23044.12224350693
503,155263.7960626294
504,12804.084892853214
505,23997.222161848425
506,71154.39851205361
507,60639.10812458115
508,122434.5684605406
509,34771.13851876075
510,51501.44962814512
511,142269.51286547823
512,41191.061688810565
513,75392.92751041705
514,146284.77972028416
515,49263.15121128894
516,33341.25443927241
517,10091.839660728734
518,38253.94430889263
519,210260.70994307456
520,48796.318881992935
521,63720.13351590653
522,56798.52437168326
523,142652.09780611907
524,13262.234730474855
525,150854.67959613353
526,143560.4842988196
527,49722.308988280354
528,35918.712271645396
529,37340.433675039414
530,42147.2948079264
531,46516.32446591057
532,198536.94223083914
533,22670.24597646624
534,37049.84811479098
535,26961.04802226194
536,74043.07842970795
537,37716.07959176018
538,121481.77508970024
539,482585.82640391483
540,36059.29413665256
541,15467.315127278269
542,45828.709359296976
543,41020.45697554412
544,40960.41240421567
545,59480.76150060257
546,55591.25868594716
547,66631.55837355104
548,131000.83606978209
549,11070.195863766507
550,23613.646799966173
551,46641.41412761095
552,76992.6193581408
553,16118.841409615401
554,67813.17107806398
555,10338.730281374628
556,30588.18617323208
557,36851.383370636366
558,146141.99322140636
559,27285.517014848156
560,204689.20752320206
561,19595.52770028434
562,142234.78333730568
563,42178.17571616168
564,40050.65835245722
565,201319.09878995756
566,14477.084017092824
567,70411.32354348664
568,30828.092290757664
569,36806.426217046814
570,7786.954232415879
571,58587.19781489313
572,34023.76238373035
573,83758.53537125487
574,45705.79932628993
575,14062.536173060606
576,266054.1339437505
577,35267.0057665288
578,184921.28866996334
579,20207.68707719261
580,43933.38056685709
581,20915.424654600698
582,169031.74168239214
583,9244.979602582769
584,60167.21084131189
585,34890.1885223155
586,229129.13127166012
587,25136.596173407434
588,174482.56090528428
589,47584.562570643284
590,32465.70086790722
591,48629.81929622417
592,22021.088896067435
593,56123.09791840276
594,24904.47373470828
595,22248.052721397216
596,362854.7199086477
597,90498.26312365165
598,9126.125235932006
599,28400.169448415443
600,41271.591598061255
601,188568.53428013204
602,39855.575162136054
603,98715.77101076044
604,23077.90301768706
605,213467.5766638594
606,63891.48690714124
607,57006.9081094038
608,94725.66293411431
609,56618.54138618807
610,23735.023741291705
611,61294.01606812643
612,13327.1500917884
613,30372.384274043274
614,9781.346396184761
615,23475.690152809246
616,65855.27720514474
617,48028.07504257867
618,50369.86897572689
619,60432.19935327512
620,83758.53537125487
621,55347.49716353032
622,53448.54045659867
623,40384.493736756835
624,66209.94369378907
625,26718.600088349733
626,42758.79046438928
627,23327.146492304128
628,33602.75313882453
629,21892.436358126943
630,128592.56791785617
631,43146.78910093449
632,30047.8645737291
633,39008.43575471667
634,56068.316958461015
635,13908.88610686835
636,37937.72095141837
637,41493.861567820095
638,313488.38161370496
639,15142.250177611488
640,49685.90461480897
641,114512.29773406289
642,285086.20152221736
643,56743.08413755935
644,212013.30198012033
645,112792.0098924005
646,46199.426161687596
647,42363.93689511723
648,19320.007276077406
649,47145.145688893186
650,38384.91880095591
651,182677.67053905767
652,158480.79089682028
653,97043.06773830522
654,34115.25759482499
655,78856.94167674753
656,43410.941511526835
657,233762.41239004474
658,27681.38999352829
659,30372.384274043274
660,193464.93537525157
661,337887.6592042261
662,41040.49138636724
663,62304.87311587405
664,57482.07940144495
665,13868.197049316861
666,48063.2647406332
667,14200.538369986647
668,62183.302670354016
669,340122.3030879545
670,39084.69855694962
671,79630.801459957
672,86692.02611091537
673,178838.47108586386
674,43432.14343614164
675,15182.97005335077
676,49480.11604897319
677,16553.54353478679
678,11511.182333784029
679,60802.176157324706
680,11382.629565356674
681,41514.1271896727
682,7182.440675643254
683,40138.757039977674
684,50926.299853278884
685,282246.790091485
686,24044.137537265597
687,185011.60431587056
688,30603.12545800148
689,275103.4103910894
690,263275.6947839581
691,74514.5732998004
692,288094.8144778333
693,67006.76263464683
694,282040.14205428277
695,51350.787279499535
696,39247.25242109573
697,90145.44383213643
698,180285.12815022934
699,12352.71133646989
700,8352.14304908257
701,151519.07398154557
702,59626.155614315845
703,13474.373778719462
704,21935.23680659597
705,36653.98174162734
706,172029.27105605818
707,177663.4811132597
708,47747.48338901481
709,51300.66450429163
710,7728.242221399821
711,227124.1249859355
712,58430.07023006933
713,240829.79138125211
714,55536.99684673769
715,228570.416281168
716,67072.23088799986
717,86480.6338087865
718,82078.36064036211
719,96735.55797028985
720,9233.701112336003
721,65887.44095405629
722,161527.6542326916
723,35691.434736172305
724,41696.963765203145
725,11943.463892524918
726,104979.82181693675
727,135489.6307610581
728,17820.164594748185
729,15391.975212658685
730,30194.941444644523
731,215983.8649077503
732,60152.52337382929
733,50443.70703088783
734,123455.10077873345
735,26214.61256137353
736,58487.158716228776
737,125920.77308491018
738,15726.240058412946
739,190558.56302311385
740,20410.977033677307
741,45772.80024172722
742,15707.054700224855
743,41140.81030833359
744,50283.861170607175
745,53841.44636676341
746,140406.19897952717
747,120301.20352177384
748,174695.68236519076
749,17318.34259442474
750,14508.92898927294
751,140990.1505267275
752,312953.09239851724
753,33973.95937377046
754,314331.40083444753
755,290851.0054443289
756,78281.48613955312
757,38459.96260659969
758,57397.93877817532
759,18849.43617427945
760,8903.843186756163
761,26323.639539354062
762,34315.73845498465
763,101477.04463204248
764,83615.51558712966
765,45783.97660603301
766,26934.73172564834
767,9094.985672410192
768,49673.77574763747
769,342037.54176054976
770,368658.8439116413
771,27905.30981426064
772,248535.21972454514
773,81938.20979641404
774,100490.88095768617
775,18381.3491592568
776,43911.93395729195
777,124636.19053264268
778,9487.35220531368
779,38601.06540547013
780,20864.42388825476
781,27432.46436548121
782,37095.102595689066
783,40335.226335603955
784,16205.65013818479
785,22697.936514098634
786,90830.28524104886
787,25751.54746463015
788,49492.19763017284
789,190279.62885042754
790,253066.16366939346
791,464892.06850002974
792,69965.79220140133
793,18817.2502927979
794,16142.470295799467
795,72823.99497986861
796,103655.49433527225
797,70017.05544898166
798,46755.423883006384
799,14795.091972155993
800,50604.061020386376
801,186417.1507570281
802,328533.00316791923
803,59219.94493841948
804,62380.975308831614
805,24476.499937626104
806,13590.00457446014
807,28525.24951339449
808,15057.46117175851
809,15153.344755338037
810,67978.93284133397
811,435341.78697910265
812,153043.36054826874
813,13520.507564226342
814,260081.41614523248
815,90741.62708777796
816,39748.6847406693
817,30760.429147455285
818,33324.97850381866
819,24916.637091601944
820,10687.770990395049
821,74714.95462555737
822,101229.60012024212
823,36653.98174162734
824,13669.867251712056
825,373824.9687100843
826,198730.92066410228
827,64581.52084059621
828,18229.40111700758
829,102472.88598842679
830,14004.292106186851
831,40790.76299177057
832,56205.36973058276
833,67581.7834416017
834,37541.5322210941
835,27278.856324776305
836,10930.544601685307
837,35292.84555467586
838,252264.24840541632
839,129822.80760369035
840,174269.69944468662
841,56715.38431670973
842,37294.87990043764
843,24506.396721425255
844,35327.32805858254
845,55822.46358826922
846,39642.08099332918
847,51564.35599583656
848,67023.12370467534
849,12531.931126546917
850,51038.32148692756
851,30217.064981164975
852,81998.24511657437
853,32800.3137335911
854,22603.92643540771
855,18462.304322268006
856,29031.10286647782
857,50851.75539255147
858,70514.54071076306
859,96948.3453761483
860,61804.921812279186
861,272562.983911947
862,420918.83895492024
863,150266.55293668443
864,30320.52267184372
865,38865.84384937076
866,114121.56641303311
867,20606.247992023207
868,40433.82131550228
869,342706.23664407566
870,117256.50219889235
871,55686.34450537535
872,52184.9192109427
873,40542.55417622769
874,385220.9195161471
875,350405.27884401433
876,110529.43111129093
877,18702.748698211606
878,34181.95406938858
879,72416.21713548225
880,241123.9525653948
881,173420.84725741926
882,111016.22498238414
883,138364.4582141984
884,46709.786576838465
885,56881.786303089866
886,24303.816433539916
887,117428.39051731372
888,23241.876160380634
889,47237.31603236769
890,24097.026978955997
891,19438.287838802455
892,18238.30436523944
893,237501.6114532189
894,17977.477438671438
895,29719.555631169096
896,151556.07045895464
897,57090.47551410691
898,18858.642247930085
899,50480.66663873376
900,70721.42919057007
901,243074.44826829634
902,47387.477321552
903,53253.16401880488
904,36024.09717103781
905,98884.6189591415
906,53894.05158619257
907,43944.10779927037
908,130203.70554386945
909,61084.87266306492
910,49107.046292578605
911,26144.30643797991
912,59932.64111622808
913,36752.55002337953
914,103604.89365561576
915,110286.83521317705
916,29024.01606000344
917,157209.09778452947
918,75209.0872516801
919,33390.12995621307
920,105751.53966156919
921,17484.02644923464
922,132609.76752868813
923,219010.5103252977
924,61219.23992019243
925,18739.313200160694
926,126660.75591604853
927,35267.0057665288
928,72186.74485424795
929,35482.91672495052
930,67962.33844794847
931,52184.9192109427
932,33668.44764996111
933,42717.054215421114
934,25105.930572512058
935,31806.68098676313
936,28124.173871709932
937,52568.53610682592
938,64141.55111655828
939,23550.316321142385
940,63922.69153993119
941,64016.39691022382
942,51994.16182945218
943,15584.821430797974
944,30550.86985948654
945,12370.819387961727
946,51213.06734263685
947,11429.970097286232
948,289010.6304551776
949,15194.094466129647
950,59393.695263658345
951,68345.03637070673
952,41972.72957821746
953,17339.496057772223
954,173632.6718887977
955,23711.85632122736
956,17369.15432114128
957,44353.689369934495
958,50777.320047872956
959,23758.21379684039
960,27013.757776794104
961,98282.91327022832
962,29886.907321312276
963,122853.76197652475
964,103858.1443085897
965,64597.28973829363
966,199898.77776746196
967,21100.061834396864
968,191818.8355301198
969,32513.292895845163
970,52376.37644751911
971,95842.25907372954
972,49601.06469586126
973,75558.76792940695
974,99295.8816146025
975,142269.51286547823
976,27539.83199528587
977,326215.17871019174
978,21674.39131171665
979,55986.24576020778
980,13053.435575907622
981,43826.25216214719
982,9342.545059129667
983,43815.55369957073
984,36698.75269214315
985,55767.97607323353
986,47561.33359254934
987,44614.33713937968
988,230306.88214419244
989,22764.531879151345
990,256612.4542450039
991,6658.90900797955
992,54462.81409018986
993,33065.641463625885
994,62244.05821283184
995,7932.787496204586
996,37386.04309123022
997,38685.97545037342
998,90321.68120290412
999,73162.58629708698
1000,63875.890303555294
1001,22161.31578382714
1002,47133.63704847948
1003,336570.360060382
1004,157401.12059905365
1005,24801.324642979096
1006,38733.22837652898
1007,19962.51069195243
1008,259764.12764472133
1009,8793.667238119499
1010,25395.670465792005
1011,84953.00630838616
1012,67565.28599668386
1013,15822.518931245542
1014,19291.727202170718
1015,26517.147415597326
1016,18566.26609984684
1017,173547.91100598592
1018,61025.24858516268
1019,8982.444531098858
1020,36076.90551317029
1021,41443.240784096284
1022,115241.49433270737
1023,231095.41068556174
1024,27112.866475086485
1025,46686.98463119579
1026,30268.749624620894
1027,21679.683557157754
1028,36085.71442669341
1029,57020.827510655465
1030,37817.504020516484
1031,12698.240886768272
1032,46086.7721669493
1033,173463.19150022135
1034,55890.6478519216
1035,42957.595201619144
1036,306450.8001683866
1037,231264.7320193151
1038,68428.51631192902
1039,18238.30436523944
1040,66404.20255814306
1041,141714.85659914935
1042,186280.6647467097
1043,228682.05018189512
1044,114820.23918791926
1045,42157.58593101236
1046,170523.9200433706
1047,60049.81144280782
1048,116486.11306802026
1049,126784.50847671785
1050,53474.64474934319
1051,27918.93878093204
1052,190093.8996032477
1053,250912.94571278399
1054,54716.03606692039
1055,13197.635566105551
1056,71624.98314900015
1057,32553.00620823798
1058,340953.6942733395
1059,155150.11909682758
1060,46869.71232258342
1061,43751.417745625164
1062,194032.55825093508
1063,28000.852479071327
1064,29828.591423107802
1065,49540.553461824005
1066,116799.36241959252
1067,69829.27362582751
1068,168825.52999432886
1069,81559.00550922788
1070,203791.66798141858
1071,126939.36922268519
1072,126815.46550463798
1073,236056.4314824441
1074,12158.23161747191
1075,10984.046916083478
1076,66355.58447424503
1077,200877.23288069354
1078,29087.859647765643
1079,227734.89723169422
1080,54903.37374310127
1081,45594.34900526661
1082,74714.95462555737
1083,8548.121215226038
1084,46823.96346109046
1085,62870.235362011816
1086,67697.37840039309
1087,31267.728205178737
1088,113178.1890556566
1089,50702.99365952239
1090,87735.3414284149
1091,48039.80207830178
1092,24351.33121105705
1093,9427.320486718605
1094,69015.73794630275
1095,137421.83296002678
1096,44030.020006144594
1097,64266.95000357017
1098,40780.80552496008
1099,49371.514447834095
1100,60624.30546186336
1101,36297.7748236472
1102,207861.8397993651
1103,29223.102114426838
1104,132383.33304961346
1105,23579.081819365136
1106,35647.89267162815
1107,365165.32263687137
1108,278346.24233887246
1109,20510.88372179066
1110,17496.8368233956
1111,57062.606109967244
1112,28455.692733677268
1113,22742.311742430145
1114,234620.04532630974
1115,43389.74993688722
1116,144474.65525619194
1117,36511.081409367674
1118,217996.94504652816
1119,283074.89743989636
1120,53670.83376075528
1121,19104.248342775896
1122,42167.87956688627
1123,54943.60090487035
1124,50296.13900259858
1125,235538.32222027503
1126,81003.37453802061
1127,57510.15367654097
1128,48298.522542953455
1129,26705.55708148733
1130,58444.3371254276
1131,72186.74485424795
1132,215773.04612029175
1133,39758.39019410434
1134,60861.58228465528
1135,64771.001939610105
1136,41402.78862451396
1137,38780.53901969967
1138,120624.71224744101
1139,56826.26479817553
1140,88856.26921436566
1141,51576.94648679974
1142,52942.04612918934
1143,41402.78862451396
1144,30283.53289642704
1145,51100.66216745194
1146,19754.03950373168
1147,31582.282517204887
1148,69489.14145229734
1149,52722.771310107346
1150,13213.755798090737
1151,236575.68041991108
1152,77086.6618765134
1153,16193.785111158066
1154,21400.96741400314
1155,164874.4333429739
1156,55051.01749025003
1157,11075.602552725612
1158,45918.306025526705
1159,32880.49045669449
1160,13946.289273986862
1161,203344.3751452481
1162,51551.76857834852
1163,27654.37058133241
1164,27566.73949875978
1165,8196.599149631507
1166,31244.835421670807
1167,36430.94493805357
1168,22971.100101375887
1169,38123.416719365734
1170,18122.90053795324
1171,142408.51579811468
1172,16091.31808666648
1173,32001.407213920862
1174,50740.1432441301
1175,38629.34802631217
1176,277667.51494494063
1177,34065.32065679277
1178,45316.91071943878
1179,54276.97966264322
1180,55686.34450537535
1181,115833.84926265015
1182,97995.3964206651
1183,254180.71801222087
1184,95608.55458329688
1185,38704.869699302144
1186,9848.440131832478
1187,144580.5104146694
1188,100441.82512221552
1189,113233.46533736917
1190,71624.98314900015
1191,113787.71516513532
1192,70034.15154350031
1193,141231.30649820628
1194,60698.354928003784
1195,56937.362054707184
1196,74861.02487160057
1197,23515.84404188437
1198,73484.80905933832
1199,90211.49251192702
1200,27073.179436837432
1201,23810.474297402267
1202,247505.83912207244
1203,21317.532949073884
1204,93850.92429663235
1205,26575.47669107495
1206,51100.66216745194
1207,329657.8399394816
1208,27258.8840086525
1209,152000.73342785053
1210,25707.57605630792
1211,98115.09274928918
1212,12888.765612060126
1213,141784.0702029505
1214,55604.832427470734
1215,89837.85548529228
1216,92395.90057969886
1217,33578.15075812615
1218,241418.47305227062
1219,45472.06751360957
1220,29734.070676365944
1221,216353.29354209802
1222,7796.465595876084
1223,327332.079675747
1224,40611.90000642982
1225,294926.7861198582
1226,151112.70830717622
1227,296732.3810001532
1228,34123.58753193287
1229,44788.95271784694
1230,20222.49305069866
1231,33009.18105773258
1232,17811.4654664881
1233,73988.86751442721
1234,84890.8076488288
1235,73952.74895643612
1236,48310.315613958956
1237,21584.620541958495
1238,62947.02811582915
1239,45494.276093150445
1240,53841.44636676341
1241,222513.7420324861
1242,46380.2456031796
1243,75835.97968187527
1244,36887.38862753966
1245,155415.49492312508
1246,66371.78654582227
1247,197328.85942830457
1248,41120.72692561885
1249,61204.29564102334
1250,61234.18784831258
1251,52735.64465183563
1252,91007.86149977546
1253,67929.16181280177
1254,31736.869984730234
1255,58401.54688661341
1256,19132.253588205902
1257,8849.663950844099
1258,121303.95354290887
1259,44723.39193026731
1260,49095.05873098977
1261,44690.647532513765
1262,20571.062310631016
1263,59626.155614315845
1264,71102.30255451924
1265,52658.45172395731
1266,146642.3566133936
1267,29741.330857181147
1268,40148.55773753367
1269,15094.267462845042
1270,32696.376202532745
1271,63875.890303555294
1272,259447.2262229721
1273,85954.40546416331
1274,60225.996582452404
1275,77995.33505335893
1276,392914.63607398514
1277,20011.30683168441
1278,110691.45810078412
1279,47283.468755647074
1280,281009.16912595433
1281,249568.88153682085
1282,25333.744940634697
1283,51400.95902663829
1284,66096.88856678554
1285,16987.52236474817
1286,21058.89099511215
1287,158558.19299095817
1288,148878.92517348393
1289,38039.74140840814
1290,17087.350809138483
1291,129727.75735221828
1292,16638.630709138626
1293,114932.42309613456
1294,63147.1285382519
1295,19043.710860677358
1296,127280.7290127125
1297,431111.0936454046
1298,146534.9918665526
1299,41901.06009764673
1300,18863.246970712225
1301,37808.27235840671
1302,32521.23168054406
1303,44538.157048141446
1304,22526.798806224357
1305,61204.29564102334
1306,15031.750181986385
1307,79494.8298842359
1308,52722.771310107346
1309,52338.02888868546
1310,29038.19140334078
1311,169527.6779775634
1312,13726.720440457833
1313,99029.57561870306
1314,24542.321068851783
1315,50963.61305213774
1316,10858.729626841801
1317,19538.202940542797
1318,53045.549607748326
1319,109937.35863641622
1320,46176.87335463658
1321,142686.92923014483
1322,70600.67058977757
1323,15558.2099602561
1324,61099.78778267415
1325,15283.3836974787
1326,114344.67790882844
1327,63008.529848228565
1328,42498.60634531915
1329,223657.48902080982
1330,19754.03950373168
1331,57383.927319980976
1332,153717.39432531217
1333,34357.653361777346
1334,80216.17595769803
1335,14889.304829257013
1336,122016.80528906538
1337,118522.88320444115
1338,86101.42579200289
1339,17335.263299082693
1340,20381.10002945201
1341,68294.99729811375
1342,43315.66085878057
1343,29066.562863130195
1344,22302.435614717113
1345,100270.3182055479
1346,89116.97201798296
1347,10318.557155524893
1348,288728.53127753205
1349,25613.604273518587
1350,210106.7667822103
1351,48724.89222647268
1352,42075.32725288055
1353,284321.61628888175
1354,15837.978157110878
1355,72948.55645590594
1356,109055.19127108298
1357,54065.373772660634
1358,73952.74895643612
1359,12996.19770427156
1360,25099.801943085025
1361,311961.4076230248
